,Vancouver,Seattle,San.Francisco
13971,Cloudy,Cloudy,clear
13972,Cloudy,Cloudy,clear
13973,Cloudy,raining,clear
13974,Cloudy,raining,clear
13975,clear,raining,clear
13976,Cloudy,clear,clear
13977,clear,clear,clear
13978,clear,clear,smoke
13979,clear,raining,smoke
13980,clear,raining,smoke
13981,clear,Cloudy,smoke
13982,clear,raining,smoke
13983,clear,raining,smoke
13984,clear,raining,smoke
13985,clear,Cloudy,smoke
13986,clear,clear,smoke
13987,clear,Cloudy,smoke
13988,clear,Cloudy,clear
13989,clear,clear,mist
13990,clear,clear,smoke
13991,clear,clear,mist
13992,clear,clear,mist
13993,clear,clear,mist
13994,clear,clear,mist
13995,clear,clear,mist
13996,clear,raining,mist
13997,clear,clear,smoke
13998,clear,clear,smoke
13999,clear,clear,smoke
14000,clear,clear,smoke
14001,clear,raining,smoke
14002,clear,clear,smoke
14003,clear,clear,smoke
14004,clear,clear,smoke
14005,clear,clear,smoke
14006,clear,clear,smoke
14007,Cloudy,clear,smoke
14008,Cloudy,clear,mist
14009,Cloudy,Cloudy,smoke
14010,Cloudy,Cloudy,mist
14011,Cloudy,Cloudy,mist
14012,Cloudy,raining,mist
14013,Cloudy,Cloudy,mist
14014,Cloudy,Cloudy,mist
14015,Cloudy,Cloudy,mist
14016,Cloudy,Cloudy,mist
14017,Cloudy,Cloudy,mist
14018,Cloudy,Cloudy,mist
14019,Cloudy,Cloudy,mist
14020,Cloudy,Cloudy,smoke
14021,Cloudy,Cloudy,mist
14022,Cloudy,Cloudy,mist
14023,Cloudy,Cloudy,mist
14024,Cloudy,raining,mist
14025,raining,raining,mist
14026,raining,mist,mist
14027,raining,mist,mist
14028,raining,mist,mist
14029,raining,mist,mist
14030,mist,raining,mist
14031,mist,raining,mist
14032,mist,mist,mist
14033,mist,raining,raining
14034,mist,raining,mist
14035,raining,raining,fog
14036,raining,raining,fog
14037,raining,raining,fog
14038,raining,raining,fog
14039,raining,raining,fog
14040,raining,raining,raining
14041,raining,raining,mist
14042,raining,raining,mist
14043,mist,clear,fog
14044,mist,raining,mist
14045,Cloudy,clear,raining
14046,mist,raining,raining
14047,mist,raining,clear
14048,mist,raining,mist
14049,mist,raining,smoke
14050,mist,raining,raining
14051,clear,raining,smoke
14052,raining,raining,smoke
14053,raining,raining,smoke
14054,raining,raining,smoke
14055,raining,mist,mist
14056,Cloudy,mist,mist
14057,Cloudy,raining,clear
14058,Cloudy,raining,mist
14059,raining,raining,mist
14060,raining,raining,mist
14061,raining,raining,clear
14062,Cloudy,raining,clear
14063,Cloudy,mist,mist
14064,Cloudy,raining,mist
14065,Cloudy,raining,mist
14066,Cloudy,raining,mist
14067,mist,raining,mist
14068,Cloudy,Cloudy,clear
14069,Cloudy,Cloudy,clear
14070,Cloudy,Cloudy,clear
14071,raining,raining,clear
14072,raining,raining,clear
14073,clear,raining,clear
14074,clear,raining,clear
14075,clear,raining,smoke
14076,clear,Cloudy,smoke
14077,clear,raining,smoke
14078,clear,raining,smoke
14079,clear,raining,smoke
14080,clear,Cloudy,smoke
14081,clear,raining,smoke
14082,clear,raining,smoke
14083,clear,Cloudy,mist
14084,clear,Cloudy,mist
14085,Cloudy,clear,mist
14086,Cloudy,raining,mist
14087,clear,clear,mist
14088,clear,clear,mist
14089,clear,clear,mist
14090,clear,clear,mist
14091,clear,clear,clear
14092,clear,clear,clear
14093,clear,clear,clear
14094,clear,clear,clear
14095,clear,clear,raining
14096,clear,raining,clear
14097,Cloudy,raining,clear
14098,clear,clear,clear
14099,clear,clear,clear
14100,clear,clear,clear
14101,clear,clear,clear
14102,clear,clear,clear
14103,clear,clear,clear
14104,clear,clear,clear
14105,clear,clear,clear
14106,clear,clear,clear
14107,clear,clear,clear
14108,clear,clear,clear
14109,clear,clear,clear
14110,clear,clear,mist
14111,Cloudy,clear,clear
14112,Cloudy,clear,clear
14113,Cloudy,clear,clear
14114,Cloudy,clear,clear
14115,Cloudy,clear,clear
14116,Cloudy,clear,clear
14117,Cloudy,clear,clear
14118,Cloudy,clear,Cloudy
14119,Cloudy,clear,clear
14120,Cloudy,clear,clear
14121,raining,clear,clear
14122,raining,clear,clear
14123,raining,clear,clear
14124,Cloudy,clear,clear
14125,Cloudy,clear,clear
14126,Cloudy,raining,clear
14127,Cloudy,clear,clear
14128,Cloudy,clear,clear
14129,clear,clear,clear
14130,Cloudy,clear,clear
14131,Cloudy,clear,clear
14132,Cloudy,raining,clear
14133,Cloudy,clear,clear
14134,Cloudy,clear,clear
14135,Cloudy,Cloudy,clear
14136,Cloudy,Cloudy,clear
14137,Cloudy,Cloudy,clear
14138,Cloudy,Cloudy,clear
14139,clear,clear,clear
14140,clear,clear,clear
14141,clear,clear,clear
14142,raining,clear,clear
14143,fog,clear,clear
14144,clear,clear,clear
14145,clear,clear,clear
14146,clear,clear,clear
14147,raining,clear,clear
14148,raining,clear,clear
14149,clear,clear,clear
14150,clear,clear,clear
14151,clear,clear,clear
14152,clear,raining,raining
14153,clear,clear,clear
14154,clear,clear,clear
14155,clear,clear,raining
14156,clear,clear,clear
14157,clear,clear,clear
14158,clear,clear,clear
14159,clear,clear,clear
14160,clear,clear,mist
14161,clear,clear,clear
14162,clear,clear,clear
14163,Cloudy,clear,clear
14164,mist,clear,clear
14165,Cloudy,clear,smoke
14166,clear,clear,clear
14167,clear,clear,clear
14168,clear,clear,raining
14169,clear,Cloudy,clear
14170,clear,Cloudy,clear
14171,clear,Cloudy,clear
14172,raining,raining,clear
14173,raining,clear,clear
14174,clear,clear,clear
14175,clear,clear,clear
14176,clear,clear,clear
14177,clear,clear,clear
14178,clear,clear,clear
14179,clear,Cloudy,clear
14180,clear,clear,clear
14181,Cloudy,clear,clear
14182,Cloudy,clear,clear
14183,Cloudy,Cloudy,raining
14184,Cloudy,Cloudy,clear
14185,Cloudy,Cloudy,clear
14186,Cloudy,Cloudy,clear
14187,Cloudy,clear,clear
14188,Cloudy,clear,clear
14189,Cloudy,clear,clear
14190,Cloudy,clear,Cloudy
14191,Cloudy,clear,thunderstorm
14192,Cloudy,clear,Cloudy
14193,Cloudy,clear,clear
14194,Cloudy,clear,clear
14195,Cloudy,clear,clear
14196,Cloudy,Cloudy,Cloudy
14197,Cloudy,Cloudy,Cloudy
14198,Cloudy,Cloudy,raining
14199,Cloudy,Cloudy,raining
14200,Cloudy,Cloudy,Cloudy
14201,Cloudy,Cloudy,Cloudy
14202,clear,clear,Cloudy
14203,clear,clear,Cloudy
14204,clear,clear,mist
14205,clear,clear,mist
14206,clear,clear,mist
14207,Cloudy,Cloudy,clear
14208,clear,Cloudy,Cloudy
14209,clear,Cloudy,Cloudy
14210,clear,Cloudy,raining
14211,clear,clear,mist
14212,clear,clear,mist
14213,clear,clear,mist
14214,Cloudy,Cloudy,mist
14215,Cloudy,Cloudy,mist
14216,Cloudy,Cloudy,clear
14217,Cloudy,raining,smoke
14218,Cloudy,raining,smoke
14219,Cloudy,clear,smoke
14220,clear,clear,smoke
14221,clear,clear,smoke
14222,clear,clear,smoke
14223,Cloudy,Cloudy,smoke
14224,Cloudy,Cloudy,mist
14225,Cloudy,Cloudy,mist
14226,Cloudy,Cloudy,mist
14227,Cloudy,Cloudy,mist
14228,Cloudy,Cloudy,mist
14229,Cloudy,clear,mist
14230,Cloudy,raining,mist
14231,Cloudy,clear,mist
14232,Cloudy,raining,mist
14233,Cloudy,raining,mist
14234,Cloudy,mist,mist
14235,mist,mist,mist
14236,mist,mist,mist
14237,mist,Cloudy,mist
14238,Cloudy,Cloudy,mist
14239,fog,Cloudy,smoke
14240,Cloudy,Cloudy,Cloudy
14241,Cloudy,Cloudy,smoke
14242,Cloudy,Cloudy,smoke
14243,Cloudy,Cloudy,smoke
14244,Cloudy,raining,smoke
14245,Cloudy,raining,mist
14246,raining,raining,mist
14247,raining,raining,mist
14248,raining,raining,mist
14249,raining,raining,mist
14250,clear,Cloudy,raining
14251,clear,Cloudy,raining
14252,clear,Cloudy,mist
14253,Cloudy,Cloudy,raining
14254,Cloudy,Cloudy,raining
14255,Cloudy,clear,raining
14256,clear,clear,raining
14257,clear,clear,raining
14258,Cloudy,clear,raining
14259,clear,Cloudy,mist
14260,clear,Cloudy,mist
14261,clear,Cloudy,mist
14262,clear,Cloudy,mist
14263,clear,Cloudy,clear
14264,clear,raining,clear
14265,Cloudy,Cloudy,clear
14266,raining,Cloudy,clear
14267,raining,Cloudy,raining
14268,Cloudy,raining,clear
14269,Cloudy,raining,smoke
14270,Cloudy,raining,clear
14271,Cloudy,raining,mist
14272,Cloudy,raining,mist
14273,Cloudy,raining,mist
14274,clear,raining,mist
14275,clear,raining,mist
14276,clear,raining,mist
14277,clear,clear,fog
14278,clear,raining,fog
14279,Cloudy,raining,mist
14280,Cloudy,raining,mist
14281,Cloudy,raining,mist
14282,raining,raining,mist
14283,raining,raining,mist
14284,raining,raining,mist
14285,Cloudy,raining,mist
14286,raining,Cloudy,clear
14287,raining,Cloudy,clear
14288,raining,Cloudy,clear
14289,clear,raining,clear
14290,clear,clear,raining
14291,Cloudy,Cloudy,Cloudy
14292,clear,raining,smoke
14293,clear,raining,clear
14294,raining,raining,clear
14295,clear,raining,mist
14296,clear,raining,clear
14297,clear,raining,clear
14298,clear,Cloudy,raining
14299,clear,Cloudy,clear
14300,clear,Cloudy,clear
14301,Cloudy,clear,clear
14302,Cloudy,clear,clear
14303,clear,clear,clear
14304,clear,clear,mist
14305,clear,clear,clear
14306,clear,mist,clear
14307,clear,clear,mist
14308,clear,clear,mist
14309,clear,clear,mist
14310,clear,clear,smoke
14311,clear,clear,smoke
14312,clear,clear,smoke
14313,clear,clear,smoke
14314,clear,clear,smoke
14315,clear,clear,smoke
14316,clear,clear,mist
14317,clear,clear,smoke
14318,clear,clear,smoke
14319,Cloudy,Cloudy,mist
14320,Cloudy,Cloudy,mist
14321,Cloudy,Cloudy,mist
14322,clear,Cloudy,mist
14323,clear,Cloudy,mist
14324,clear,Cloudy,mist
14325,clear,Cloudy,clear
14326,clear,clear,mist
14327,clear,Cloudy,mist
14328,clear,Cloudy,mist
14329,clear,Cloudy,mist
14330,Cloudy,Cloudy,mist
14331,mist,Cloudy,mist
14332,mist,Cloudy,mist
14333,mist,Cloudy,mist
14334,mist,Cloudy,mist
14335,mist,Cloudy,mist
14336,raining,Cloudy,smoke
14337,raining,Cloudy,smoke
14338,raining,clear,smoke
14339,raining,clear,mist
14340,raining,clear,mist
14341,raining,Cloudy,smoke
14342,raining,clear,smoke
14343,Cloudy,clear,mist
14344,Cloudy,clear,mist
14345,Cloudy,clear,mist
14346,Cloudy,clear,mist
14347,Cloudy,clear,mist
14348,Cloudy,clear,mist
14349,Cloudy,Cloudy,mist
14350,Cloudy,clear,mist
14351,Cloudy,clear,mist
14352,Cloudy,clear,mist
14353,Cloudy,clear,mist
14354,Cloudy,clear,mist
14355,mist,clear,mist
14356,mist,clear,mist
14357,mist,clear,mist
14358,mist,clear,mist
14359,mist,clear,mist
14360,mist,clear,clear
14361,Cloudy,clear,clear
14362,Cloudy,clear,clear
14363,Cloudy,clear,clear
14364,raining,clear,Cloudy
14365,Cloudy,clear,Cloudy
14366,Cloudy,clear,Cloudy
14367,Cloudy,clear,mist
14368,Cloudy,clear,mist
14369,Cloudy,clear,clear
14370,raining,clear,clear
14371,Cloudy,clear,clear
14372,raining,clear,mist
14373,raining,Cloudy,mist
14374,Cloudy,clear,mist
14375,raining,clear,mist
14376,raining,clear,mist
14377,raining,clear,mist
14378,raining,clear,mist
14379,mist,clear,mist
14380,raining,raining,mist
14381,mist,raining,mist
14382,raining,raining,clear
14383,mist,mist,clear
14384,raining,mist,mist
14385,raining,raining,Cloudy
14386,raining,Cloudy,clear
14387,Cloudy,Cloudy,smoke
14388,raining,Cloudy,mist
14389,raining,Cloudy,mist
14390,raining,clear,mist
14391,raining,clear,mist
14392,clear,clear,mist
14393,clear,clear,mist
14394,clear,clear,smoke
14395,clear,Cloudy,smoke
14396,clear,Cloudy,smoke
14397,Cloudy,Cloudy,mist
14398,Cloudy,Cloudy,mist
14399,Cloudy,Cloudy,mist
14400,Cloudy,Cloudy,mist
14401,Cloudy,Cloudy,mist
14402,Cloudy,mist,mist
14403,Cloudy,Cloudy,mist
14404,Cloudy,Cloudy,mist
14405,Cloudy,mist,mist
14406,Cloudy,Cloudy,mist
14407,Cloudy,raining,mist
14408,Cloudy,raining,mist
14409,Cloudy,Cloudy,mist
14410,Cloudy,raining,mist
14411,Cloudy,Cloudy,mist
14412,Cloudy,raining,smoke
14413,Cloudy,raining,smoke
14414,Cloudy,raining,smoke
14415,raining,Cloudy,smoke
14416,raining,Cloudy,smoke
14417,raining,Cloudy,mist
14418,raining,Cloudy,mist
14419,raining,Cloudy,mist
14420,raining,Cloudy,mist
14421,Cloudy,clear,mist
14422,Cloudy,clear,mist
14423,Cloudy,Cloudy,mist
14424,Cloudy,Cloudy,clear
14425,Cloudy,clear,clear
14426,Cloudy,clear,Cloudy
14427,Cloudy,Cloudy,Cloudy
14428,Cloudy,Cloudy,Cloudy
14429,raining,Cloudy,Cloudy
14430,raining,Cloudy,Cloudy
14431,raining,Cloudy,clear
14432,raining,Cloudy,Cloudy
14433,raining,Cloudy,clear
14434,raining,raining,clear
14435,raining,raining,raining
14436,raining,raining,Cloudy
14437,raining,raining,clear
14438,raining,raining,Cloudy
14439,raining,raining,clear
14440,Cloudy,raining,clear
14441,raining,raining,clear
14442,raining,raining,clear
14443,raining,raining,clear
14444,raining,raining,clear
14445,raining,raining,clear
14446,raining,raining,clear
14447,raining,raining,clear
14448,raining,raining,clear
14449,raining,raining,clear
14450,raining,raining,Cloudy
14451,raining,Cloudy,clear
14452,raining,raining,clear
14453,raining,raining,clear
14454,Cloudy,raining,clear
14455,raining,Cloudy,clear
14456,raining,raining,clear
14457,clear,Cloudy,Cloudy
14458,Cloudy,raining,Cloudy
14459,Cloudy,raining,Cloudy
14460,Cloudy,raining,Cloudy
14461,Cloudy,raining,clear
14462,Cloudy,clear,clear
14463,clear,Cloudy,clear
14464,raining,Cloudy,clear
14465,clear,raining,clear
14466,clear,clear,clear
14467,clear,clear,clear
14468,clear,Cloudy,clear
14469,clear,Cloudy,clear
14470,clear,Cloudy,clear
14471,clear,Cloudy,clear
14472,Cloudy,Cloudy,clear
14473,Cloudy,Cloudy,clear
14474,Cloudy,Cloudy,clear
14475,Cloudy,clear,clear
14476,Cloudy,Cloudy,clear
14477,Cloudy,clear,clear
14478,Cloudy,Cloudy,clear
14479,Cloudy,raining,clear
14480,Cloudy,Cloudy,clear
14481,Cloudy,Cloudy,clear
14482,Cloudy,Cloudy,clear
14483,Cloudy,Cloudy,clear
14484,Cloudy,clear,clear
14485,Cloudy,Cloudy,clear
14486,Cloudy,clear,raining
14487,clear,Cloudy,clear
14488,clear,Cloudy,clear
14489,clear,Cloudy,clear
14490,clear,Cloudy,clear
14491,clear,Cloudy,clear
14492,clear,raining,clear
14493,Cloudy,raining,clear
14494,Cloudy,raining,clear
14495,Cloudy,Cloudy,clear
14496,Cloudy,Cloudy,clear
14497,Cloudy,raining,clear
14498,raining,raining,clear
14499,Cloudy,raining,clear
14500,Cloudy,raining,clear
14501,Cloudy,raining,clear
14502,Cloudy,raining,raining
14503,Cloudy,Cloudy,clear
14504,Cloudy,Cloudy,clear
14505,Cloudy,Cloudy,clear
14506,Cloudy,Cloudy,Cloudy
14507,Cloudy,Cloudy,clear
14508,Cloudy,Cloudy,Cloudy
14509,Cloudy,Cloudy,Cloudy
14510,Cloudy,Cloudy,Cloudy
14511,Cloudy,Cloudy,Cloudy
14512,Cloudy,Cloudy,clear
14513,Cloudy,Cloudy,clear
14514,raining,raining,clear
14515,raining,raining,clear
14516,Cloudy,Cloudy,Cloudy
14517,Cloudy,Cloudy,Cloudy
14518,raining,clear,clear
14519,raining,raining,clear
14520,raining,Cloudy,clear
14521,raining,Cloudy,clear
14522,raining,raining,clear
14523,raining,raining,clear
14524,raining,raining,clear
14525,raining,raining,clear
14526,raining,Cloudy,clear
14527,raining,raining,Cloudy
14528,raining,raining,Cloudy
14529,raining,raining,Cloudy
14530,raining,raining,Cloudy
14531,raining,Cloudy,Cloudy
14532,raining,raining,Cloudy
14533,raining,Cloudy,Cloudy
14534,raining,Cloudy,Cloudy
14535,Cloudy,Cloudy,Cloudy
14536,Cloudy,Cloudy,Cloudy
14537,Cloudy,Cloudy,clear
14538,Cloudy,clear,clear
14539,Cloudy,clear,Cloudy
14540,Cloudy,clear,Cloudy
14541,clear,clear,clear
14542,raining,clear,clear
14543,raining,clear,clear
14544,raining,clear,clear
14545,raining,clear,clear
14546,clear,Cloudy,Cloudy
14547,Cloudy,raining,Cloudy
14548,Cloudy,clear,Cloudy
14549,Cloudy,clear,Cloudy
14550,clear,clear,Cloudy
14551,clear,clear,Cloudy
14552,clear,clear,Cloudy
14553,clear,clear,Cloudy
14554,clear,clear,Cloudy
14555,clear,clear,Cloudy
14556,clear,clear,Cloudy
14557,clear,clear,Cloudy
14558,clear,clear,Cloudy
14559,clear,clear,Cloudy
14560,clear,clear,Cloudy
14561,clear,clear,Cloudy
14562,clear,clear,Cloudy
14563,clear,clear,Cloudy
14564,clear,clear,Cloudy
14565,clear,clear,Cloudy
14566,clear,clear,Cloudy
14567,clear,clear,Cloudy
14568,clear,clear,Cloudy
14569,clear,clear,Cloudy
14570,clear,clear,Cloudy
14571,clear,raining,Cloudy
14572,clear,clear,Cloudy
14573,Cloudy,clear,Cloudy
14574,Cloudy,clear,clear
14575,Cloudy,clear,clear
14576,Cloudy,clear,clear
14577,Cloudy,clear,clear
14578,Cloudy,clear,clear
14579,Cloudy,clear,Cloudy
14580,Cloudy,clear,Cloudy
14581,Cloudy,clear,Cloudy
14582,Cloudy,clear,Cloudy
14583,Cloudy,clear,Cloudy
14584,Cloudy,clear,clear
14585,clear,clear,clear
14586,clear,clear,clear
14587,clear,Cloudy,clear
14588,clear,Cloudy,clear
14589,clear,Cloudy,clear
14590,clear,clear,clear
14591,clear,clear,mist
14592,clear,clear,mist
14593,clear,clear,mist
14594,clear,clear,mist
14595,clear,Cloudy,mist
14596,clear,Cloudy,mist
14597,clear,Cloudy,mist
14598,clear,clear,mist
14599,clear,clear,mist
14600,clear,clear,mist
14601,clear,clear,smoke
14602,clear,clear,smoke
14603,clear,clear,smoke
14604,clear,clear,smoke
14605,clear,clear,mist
14606,clear,clear,mist
14607,clear,raining,mist
14608,clear,clear,mist
14609,clear,clear,fog
14610,clear,clear,mist
14611,clear,clear,mist
14612,clear,clear,mist
14613,clear,clear,mist
14614,clear,clear,mist
14615,clear,clear,mist
14616,clear,mist,mist
14617,clear,clear,mist
14618,clear,mist,mist
14619,clear,mist,mist
14620,clear,mist,mist
14621,clear,mist,mist
14622,clear,mist,mist
14623,clear,smoke,mist
14624,clear,clear,mist
14625,clear,clear,clear
14626,clear,clear,mist
14627,clear,clear,mist
14628,clear,clear,mist
14629,clear,clear,mist
14630,clear,clear,mist
14631,clear,clear,mist
14632,clear,clear,mist
14633,clear,clear,mist
14634,clear,clear,mist
14635,clear,clear,mist
14636,clear,clear,mist
14637,clear,clear,mist
14638,clear,clear,mist
14639,clear,clear,clear
14640,clear,clear,mist
14641,clear,clear,mist
14642,clear,clear,mist
14643,Cloudy,clear,Cloudy
14644,Cloudy,clear,Cloudy
14645,Cloudy,clear,mist
14646,Cloudy,clear,clear
14647,Cloudy,clear,clear
14648,Cloudy,clear,mist
14649,clear,clear,clear
14650,clear,clear,clear
14651,Cloudy,clear,clear
14652,clear,clear,clear
14653,clear,clear,clear
14654,clear,clear,mist
14655,clear,clear,mist
14656,clear,clear,mist
14657,clear,clear,mist
14658,clear,clear,mist
14659,clear,clear,mist
14660,clear,clear,mist
14661,clear,clear,mist
14662,clear,clear,mist
14663,clear,clear,mist
14664,clear,clear,mist
14665,clear,clear,mist
14666,clear,clear,clear
14667,clear,clear,clear
14668,Cloudy,clear,clear
14669,Cloudy,clear,clear
14670,Cloudy,clear,mist
14671,Cloudy,clear,smoke
14672,Cloudy,clear,mist
14673,clear,clear,mist
14674,clear,clear,mist
14675,clear,clear,mist
14676,clear,clear,mist
14677,clear,clear,mist
14678,clear,clear,mist
14679,clear,clear,mist
14680,clear,clear,fog
14681,clear,clear,fog
14682,clear,Cloudy,clear
14683,clear,Cloudy,fog
14684,clear,Cloudy,fog
14685,Cloudy,Cloudy,fog
14686,Cloudy,Cloudy,mist
14687,clear,Cloudy,mist
14688,clear,clear,mist
14689,clear,clear,mist
14690,clear,clear,mist
14691,clear,clear,thunderstorm
14692,clear,raining,raining
14693,clear,clear,mist
14694,clear,clear,mist
14695,clear,clear,mist
14696,clear,clear,clear
14697,clear,clear,mist
14698,clear,clear,mist
14699,clear,clear,mist
14700,clear,clear,mist
14701,clear,clear,mist
14702,clear,clear,clear
14703,clear,clear,mist
14704,clear,clear,mist
14705,clear,clear,mist
14706,clear,clear,mist
14707,clear,clear,mist
14708,clear,clear,mist
14709,clear,clear,mist
14710,clear,clear,mist
14711,clear,clear,mist
14712,clear,clear,Cloudy
14713,clear,clear,smoke
14714,clear,clear,smoke
14715,clear,clear,mist
14716,clear,clear,mist
14717,clear,clear,mist
14718,clear,clear,mist
14719,clear,clear,smoke
14720,clear,clear,smoke
14721,clear,clear,smoke
14722,clear,clear,smoke
14723,clear,clear,smoke
14724,clear,clear,smoke
14725,clear,clear,mist
14726,clear,clear,clear
14727,clear,clear,mist
14728,clear,clear,mist
14729,clear,clear,mist
14730,Cloudy,clear,mist
14731,Cloudy,clear,mist
14732,Cloudy,clear,mist
14733,Cloudy,clear,mist
14734,Cloudy,clear,mist
14735,clear,clear,mist
14736,clear,Cloudy,mist
14737,clear,Cloudy,mist
14738,clear,Cloudy,mist
14739,clear,clear,mist
14740,clear,clear,mist
14741,raining,clear,mist
14742,raining,clear,mist
14743,clear,clear,smoke
14744,clear,clear,smoke
14745,clear,clear,smoke
14746,clear,clear,smoke
14747,raining,clear,smoke
14748,clear,clear,smoke
14749,clear,clear,smoke
14750,clear,clear,smoke
14751,clear,clear,mist
14752,clear,clear,mist
14753,clear,clear,mist
14754,clear,Cloudy,mist
14755,clear,Cloudy,mist
14756,clear,Cloudy,mist
14757,clear,clear,mist
14758,clear,clear,mist
14759,clear,clear,mist
14760,clear,clear,fog
14761,clear,mist,fog
14762,clear,mist,fog
14763,clear,mist,smoke
14764,clear,mist,smoke
14765,raining,clear,smoke
14766,raining,clear,smoke
14767,Cloudy,clear,smoke
14768,raining,clear,clear
14769,raining,clear,raining
14770,clear,clear,raining
14771,clear,clear,clear
14772,clear,clear,clear
14773,clear,clear,clear
14774,clear,clear,clear
14775,Cloudy,Cloudy,clear
14776,Cloudy,Cloudy,mist
14777,Cloudy,Cloudy,mist
14778,Cloudy,raining,mist
14779,Cloudy,raining,mist
14780,Cloudy,raining,mist
14781,clear,raining,mist
14782,clear,raining,mist
14783,clear,raining,mist
14784,clear,raining,mist
14785,clear,raining,clear
14786,clear,Cloudy,mist
14787,clear,raining,mist
14788,clear,raining,mist
14789,clear,raining,clear
